module,key,applied_translation,status,file,backup
persistent,persistent.socketTimeout,插座逾時（MS）,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties.apply.20250929171325.bak
persistent,dsEdit.persistent,Mango 持續的TCP,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties.apply.20250929171325.bak
persistent,dsEdit.persistentPoint,Mango 持續的TCP資料點,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties.apply.20250929171325.bak
persistent,dsEdit.persistent.dsconn,埠號：{0},applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties.apply.20250929171325.bak
persistent,dsEdit.persistent.desc,Mango 持續的TCP屬性,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties.apply.20250929171325.bak
persistent,dsEdit.persistent.port,埠號,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties.apply.20250929171325.bak
persistent,dsEdit.persistent.authorizationKey,授權密鑰,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties.apply.20250929171325.bak
persistent,dsEdit.persistent.acceptPointUpdates,接受點設定更新,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties.apply.20250929171325.bak
persistent,dsEdit.persistent.overridePermissionsUpdates,覆蓋權限更新,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties.apply.20250929171325.bak
persistent,dsEdit.persistent.useCompression,使用壓縮,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties.apply.20250929171325.bak
persistent,dsEdit.persistent.newPointReadPermission,新的讀取權限,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties.apply.20250929171325.bak
persistent,dsEdit.persistent.newPointSetPermission,新點設定權限,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties.apply.20250929171325.bak
persistent,dsEdit.persistent.overridePermissionTransmission,覆蓋發送了許可,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties.apply.20250929171325.bak
persistent,dsEdit.persistent.overrideReadPermission,所有點讀取許可,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties.apply.20250929171325.bak
persistent,dsEdit.persistent.overrideSetPermission,所有點設定的權限,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties.apply.20250929171325.bak
persistent,publisherEdit.persistent,Mango 持續的TCP,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties.apply.20250929171325.bak
persistent,publisherEdit.persistent.connectionDesc,{0}：{1},applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties.apply.20250929171325.bak
persistent,publisherEdit.persistent.ipv6ConnectionDesc,[{0}]：{1},applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties.apply.20250929171325.bak
persistent,publisherEdit.persistent.props,Mango 持續的TCP屬性,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties.apply.20250929171325.bak
persistent,publisherEdit.persistent.host,主機,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties.apply.20250929171325.bak
persistent,publisherEdit.persistent.port,埠號,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties.apply.20250929171325.bak
persistent,publisherEdit.persistent.authorizationKey,授權密鑰,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties.apply.20250929171325.bak
persistent,publisherEdit.persistent.xidPrefix,XID前綴,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties.apply.20250929171325.bak
persistent,publisherEdit.persistent.sync,同步歷史資料,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties.apply.20250929171325.bak
persistent,publisherEdit.persistent.sync.none,沒有任何,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties.apply.20250929171325.bak
persistent,publisherEdit.persistent.sync.daily,日常的,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties.apply.20250929171325.bak
persistent,publisherEdit.persistent.sync.weekly,每週,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties.apply.20250929171325.bak
persistent,publisherEdit.persistent.sync.monthly,每月,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties.apply.20250929171325.bak
persistent,publisherEdit.persistent.syncRealTime,傳輸實時資料,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties.apply.20250929171325.bak
persistent,publisherEdit.persistent.syncPointHierarchy,同步點層次結構,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties.apply.20250929171325.bak
persistent,publisherEdit.persistent.historyCutoffTime,同步歷史之前,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties.apply.20250929171325.bak
persistent,publisherEdit.persistent.maxPointValuesToSend,最大點值要發送到資料包,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties.apply.20250929171325.bak
persistent,publisherEdit.persistent.syncResponseTimeout,同步響應逾時（MS）,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties.apply.20250929171325.bak
persistent,publisherEdit.persistent.reconnectSyncs,重新連接時繼續失敗的同步,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties.apply.20250929171325.bak
persistent,publisherEdit.persistent.syncRequestRetryAttempts,同步請求重試,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties.apply.20250929171325.bak
persistent,publisherEdit.persistent.publishedPoints,已發布的資料點,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties.apply.20250929171325.bak
persistent,publisherEdit.persistent.point.syncedTo,同步,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties.apply.20250929171325.bak
persistent,publisherEdit.persistent.addAllInView,新增全部檢視,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties.apply.20250929171325.bak
persistent,publisherEdit.persistent.removeAllInView,刪除所有視圖,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties.apply.20250929171325.bak
persistent,publisherEdit.persistent.message,訊息,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties.apply.20250929171325.bak
persistent,publisherEdit.persistent.addConfirm,新增資料點{0}？這將重新啟動執行的發布者。,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties.apply.20250929171325.bak
persistent,publisherEdit.persistent.dataPointAdded,已發布保存，新增的資料點，名稱：{0},applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties.apply.20250929171325.bak
persistent,publisherEdit.persistent.addAllConfirm,在檢視中新增所有資料點？這將重新啟動執行的發布者。,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties.apply.20250929171325.bak
persistent,publisherEdit.persistent.dataPointsAdded,已發布保存，新增{0}點,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties.apply.20250929171325.bak
persistent,publisherEdit.persistent.removeConfirm,刪除資料點{0}？這將重新啟動執行的發布者。,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties.apply.20250929171325.bak
persistent,publisherEdit.persistent.dataPointRemoved,已發布保存，刪除的資料點，名稱：{0},applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties.apply.20250929171325.bak
persistent,publisherEdit.persistent.removeAllConfirm,刪除所有資料點？這將重新啟動執行的發布者。,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties.apply.20250929171325.bak
persistent,publisherEdit.persistent.dataPointsRemoved,已發布保存，刪除{0}點,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties.apply.20250929171325.bak
persistent,publisherEdit.persistent.syncMinimumOverlap,同步資料塊時的最小重疊,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties.apply.20250929171325.bak
persistent,publisherEdit.persistent.allowSettable,允許資料來源設定值,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties.apply.20250929171325.bak
persistent,publisherEdit.persistent.publishAttributeChanges,發佈點屬性更改,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties.apply.20250929171325.bak
persistent,event.persistent.authKey,錯誤的auth鍵,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties.apply.20250929171325.bak
persistent,event.persistent.pointDeserialization,求職點異常：{0},applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties.apply.20250929171325.bak
persistent,event.persistent.dataTypeMismatch,資料類型不符合“ {0}”點：client = {1}，server = {2},applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties.apply.20250929171325.bak
persistent,event.persistent.dataSourceMismatch,資料來源不符合點“ {0}”。 XID已經屬於主機上的不同資料來源。,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties.apply.20250929171325.bak
persistent,event.persistent.xidTooLong,XID點“ {0}”太長了。,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties.apply.20250929171325.bak
persistent,event.persistent.licenseRequired,持續的TCP模塊必須具有適當的許可核心。,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties.apply.20250929171325.bak
persistent,event.persistent.decryptionFailed,解密失敗,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties.apply.20250929171325.bak
persistent,event.persistent.decryptionFailedMessage,解密失敗：{0},applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties.apply.20250929171325.bak
persistent,event.persistent.setPointFailed,由於{1},applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties.apply.20250929171325.bak
persistent,event.pb.persistent.connectionFailed,連接嘗試失敗,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties.apply.20250929171325.bak
persistent,event.pb.persistent.protocolFailure,協議錯誤,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties.apply.20250929171325.bak
persistent,event.pb.persistent.connectionAborted,連接中止,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties.apply.20250929171325.bak
persistent,event.pb.persistent.connectionLost,連接丟失,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties.apply.20250929171325.bak
persistent,event.pb.persistent.syncCompleted,資料同步完成,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties.apply.20250929171325.bak
persistent,event.pb.persistent.syncCompleted.details,點：{0}，已發送{1}請求，同步{2}記錄，目標超計：{3}，響應錯誤：{4}，經過時間：{5},applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties.apply.20250929171325.bak
persistent,event.pb.persistent.setPointFailed,無法用XID {0}設定點，因為{1},applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties.apply.20250929171325.bak
persistent,dsEdit.persistent.status,執行時狀態,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties.apply.20250929171325.bak
persistent,dsEdit.persistent.getRuntimeStatusTool,取得執行時狀態工具,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties.apply.20250929171325.bak
persistent,dsEdit.persistent.getStatus,獲得狀態,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties.apply.20250929171325.bak
persistent,dsEdit.persistent.status.error,錯誤 -  {0},applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties.apply.20250929171325.bak
persistent,dsEdit.persistent.status.notEnabled,資料來源未啟用,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties.apply.20250929171325.bak
persistent,dsEdit.persistent.status.noConnections,沒有連接,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties.apply.20250929171325.bak
persistent,dsEdit.persistent.status.connection,{0}：{1}點，接收到{2}，{3}的資料包，{4}逾時,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties.apply.20250929171325.bak
persistent,dsEdit.persistent.status.address,地址,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties.apply.20250929171325.bak
persistent,dsEdit.persistent.status.connectedFor,連接用於（s）,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties.apply.20250929171325.bak
persistent,dsEdit.persistent.status.packetsReceived,收到的資料包,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties.apply.20250929171325.bak
persistent,dsEdit.persistent.status.timeouts,逾時,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties.apply.20250929171325.bak
persistent,dsEdit.persistent.status.indexedPointsCount,索引點,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties.apply.20250929171325.bak
persistent,publisherEdit.persistent.status,執行時狀態,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties.apply.20250929171325.bak
persistent,publisherEdit.persistent.getStatus,獲得狀態,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties.apply.20250929171325.bak
persistent,publisherEdit.persistent.status.notEnabled,發布者未啟用,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties.apply.20250929171325.bak
persistent,publisherEdit.persistent.status.pointCount,點數：{0},applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties.apply.20250929171325.bak
persistent,publisherEdit.persistent.status.queueSize,更新隊列大小：{0},applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties.apply.20250929171325.bak
persistent,publisherEdit.persistent.status.connectionState,連接：{0},applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties.apply.20250929171325.bak
persistent,publisherEdit.persistent.status.notConnected,未連接,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties.apply.20250929171325.bak
persistent,publisherEdit.persistent.status.connecting,{1}的連接點{0},applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties.apply.20250929171325.bak
persistent,publisherEdit.persistent.status.connected,連接在埠號{0},applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties.apply.20250929171325.bak
persistent,publisherEdit.persistent.status.packetQueueSize,資料包隊列大小：{0},applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties.apply.20250929171325.bak
persistent,publisherEdit.persistent.status.packetsSentInInterval,最近5分鐘發送的資料包：{0},applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\persistent\classes\i18n_zh.properties.apply.20250929171325.bak
