module,key,old_zh,proposed_translation,action
mqttClientDataSource,dsMqttClient.dataPointTopicReadError,在閱讀主題中的錯誤：\“ {0} \” datapoint：\“ {1} \”有效載荷：\“ {2} \”錯誤：\“ {3} \”,在讀取主題中的錯誤：\“ {0} \” datapoint：\“ {1} \”有效載荷：\“ {2} \”錯誤：\“ {3} \”,will_replace
mqttClientDataSource,dsMqttClient.validate.x509CA,無效的X509 CA,無效的X509 CA,no_change
mqttClientDataSource,dsMqttClient.validate.topicFilter,無效主題過濾\“ {0} \”異常：\“ {1} \”,無效主題過濾\“ {0} \”異常：\“ {1} \”,no_change
mqttClientDataSource,dsMqttClient.validate.brokerUri.schema,URI無或未知模式,URI無或未知模式,no_change
mqttClientDataSource,dsMqttClient.validate.brokerUri.path,URI不得包含路徑,URI不得包含路徑,no_change
mqttClientDataSource,dsMqttClient.validate.brokerUri.exception,無效的URI異常：\“ {0} \”,無效的URI異常：\“ {0} \”,no_change
mqttClientDataSource,dsMqttClient.validate.mustStartWith,必須以{0}開始,必須以{0}開始,no_change
mqttClientDataSource,dsMqttClient.validate.emptyPath,空路,空路,no_change
mqttClientDataSource,dsMqttClient.validate.onlyFlatLayoutSupported,僅支持平坦的佈局,僅支持平坦的佈局,no_change
mqttClientDataSource,dsMqttClient.validate.patternWithoutPath,沒有路徑的模式,沒有路徑的模式,no_change
mqttClientDataSource,dox.mqttClientDS,MQTT客戶數據源,MQTT客戶端資料來源,will_replace
mqttClientDataSource,dox.mqttClientPP,MQTT客戶端數據點,MQTT客戶端端資料點,will_replace
onewire,1wire.description,1線數據源實現,1線資料來源實現,will_replace
onewire,dox.1wirePP,1線點屬性,1線點屬性,no_change
onewire,dox.1wireDS,1線數據源,1線資料來源,will_replace
onewire,dsEdit.1wire,1線,1線,no_change
onewire,dsEdit.1wirePoint,1線數據點,1線資料點,will_replace
onewire,dsEdit.1wire.dpconn,傳感器：{0}，屬性：{1},傳感器：{0}，屬性：{1},no_change
onewire,dsEdit.1wire.scanning,掃描，請等待...,掃描，請等待...,no_change
onewire,dsEdit.1wire.scanComplete,掃描完成。,掃描完成。,no_change
onewire,dsEdit.1wire.address,地址,地址,no_change
onewire,dsEdit.1wire.attribute,屬性,屬性,no_change
onewire,dsEdit.1wire.scanWarn,在編輯點之前掃描您的網絡,在編輯點之前掃描您的網路,will_replace
onewire,dsEdit.1wire.attribute.adChannel,廣告頻道,廣告頻道,no_change
onewire,dsEdit.1wire.attribute.channel,渠道,頻道,will_replace
onewire,dsEdit.1wire.attribute.wiper,電位計,電位計,no_change
onewire,dsEdit.1wire.attribute.counter,櫃檯,櫃檯,no_change
onewire,dsEdit.1wire.desc,1線特性,1線特性,no_change
onewire,dsEdit.1wire.port,港口,埠號,will_replace
onewire,dsEdit.1wire.scheduledRescan,計劃的掃描,計劃的掃描,no_change
onewire,dsEdit.1wire.none,沒有任何,沒有任何,no_change
onewire,dsEdit.1wire.scan,1線網絡掃描,1線網路掃描,will_replace
onewire,dsEdit.1wire.runScan,運行掃描,執行掃描,will_replace
onewire,dsEdit.1wire.description,描述,描述,no_change
onewire,dsEdit.1wire.noDevices,找不到設備,找不到設備,no_change
onewire,dsEdit.1wire.deviceType,設備類型,設備類型,no_change
onewire,dsEdit.1wire.index,指數,指數,no_change
onewire,dsEdit.1wire.noInfo,設備信息不可用,設備資訊不可用,will_replace
onewire,dsEdit.1wire.attr.temperature,溫度,溫度,no_change
onewire,dsEdit.1wire.attr.humidity,濕度,濕度,no_change
onewire,dsEdit.1wire.attr.adVoltage,廣告電壓,廣告電壓,no_change
onewire,dsEdit.1wire.attr.latchState,閂鎖狀態,閂鎖狀態,no_change
onewire,dsEdit.1wire.attr.wiperPosition,雨刮器位置,雨刮器位置,no_change
onewire,dsEdit.1wire.attr.counter,櫃檯,櫃檯,no_change
onewire,event.1wire.deviceRead,地址{0}的錯誤讀取設備：{1},地址{0}的錯誤讀取設備：{1},no_change
onewire,event.1wire.networkRead,錯誤閱讀網絡：{0},錯誤讀取網路：{0},will_replace
onewire,event.1wire.noPointData,沒有讀取點{0}的數據,沒有讀取點{0}的資料,will_replace
onewire,event.1wire.noDevice,帶有地址{0}點{1}的設備，設置失敗,帶有地址{0}點{1}的設備，設定失敗,will_replace
onewire,event.1wire.setWiper,無法在point {1}的地址設置雨刮器位置，設置失敗,無法在point {1}的地址設定雨刮器位置，設定失敗,will_replace
opcda,opc.description,OPC DA的數據源,OPC DA的資料來源,will_replace
opcda,dsEdit.opc,OPC DA,OPC DA,no_change
opcda,dsEdit.opc.desc,OPC DA屬性,OPC DA屬性,no_change
opcda,dsEdit.opc.host,主持人,主機,will_replace
opcda,dsEdit.opc.domain,領域,領域,no_change
opcda,dsEdit.opc.user,用戶,用戶,no_change
opcda,dsEdit.opc.password,密碼,密碼,no_change
opcda,dsEdit.opc.server,伺服器,伺服器,no_change
opcda,dsEdit.opc.tagList,標籤列表,標籤列表,no_change
opcda,dsEdit.opc.refreshServers,重新整理,重新整理,no_change
opcda,dsEdit.opc.browseTags,瀏覽標籤,瀏覽標籤,no_change
opcda,dsEdit.opc.tagsFound,找到標籤,找到標籤,no_change
opcda,dsEdit.opc.addTags,添加標籤,新增標籤,will_replace
opcda,dsEdit.opc.validate.dataSourceNotSaved,您必須首先保存數據源,您必須首先保存資料來源,will_replace
opcda,dsedit.opc.tagName,標籤名稱,標籤名稱,no_change
opcda,dsedit.opc.rt.addFailed,為{0}添加失敗,為{0}新增失敗,will_replace
openv4j,dsEdit.openv4j,OpenV4J,OpenV4J,no_change
openv4j,dsEdit.openv4j.add,添加,新增,will_replace
openv4j,dsEdit.openv4j.dataPoint,數據點,資料點,will_replace
openv4j,dsEdit.openv4j.dataPointSettable,可設置,可設定,will_replace
openv4j,dsEdit.openv4j.desc,OpenV4J屬性,OpenV4J屬性,no_change
openv4j,dsEdit.openv4j.device,裝置,裝置,no_change
openv4j,dsEdit.openv4j.group,團體,團體,no_change
openv4j,dsEdit.openv4j.label,姓名,名稱,will_replace
openv4j,dsEdit.openv4j.protocol,協定,協定,no_change
openv4j,dsEdit.openv4j.refresh,更新,更新,no_change
openv4j,dsEdit.openv4j.refreshStopped,更新完成,更新完成,no_change
openv4j,dsEdit.openv4j.search,搜索設備,搜索設備,no_change
openv4j,dsEdit.openv4j.testprotocol,測試協議,測試協議,no_change
openv4j,dsEdit.openv4j.value,價值,數值,will_replace
openv4j,dsEdit.openv4j.refreshing,令人耳目一新,令人耳目一新,no_change
openv4j,dsEdit.openv4j.detectDevice,檢測設備,檢測設備,no_change
pachube,pachube.description,與Pachube一起使用的數據源和發布者,與Pachube一起使用的資料來源和發布者,will_replace
pachube,dox.pachubeDS,Pachube數據源,Pachube資料來源,will_replace
pachube,dox.pachubePP,Pachube點特性,Pachube點特性,no_change
pachube,dox.pachubePublishing,Pachube Publishing,Pachube Publishing,no_change
pachube,dsEdit.pachube,Pachube,Pachube,no_change
pachube,dsEdit.pachube.dpconn,feed：{0}，流：{1},feed：{0}，流：{1},no_change
pachube,dsEdit.pachube.desc,Pachube數據源屬性,Pachube資料來源屬性,will_replace
pachube,dsEdit.pachube.apiKey,API鍵,API鍵,no_change
pachube,dsEdit.pachube.timeout,超時（秒）,逾時（秒）,will_replace
pachube,dsEdit.pachube.retries,重試,重試,no_change
pachube,dsEdit.pachube.feedId,飼料ID,飼料ID,no_change
pachube,dsEdit.pachube.dataStreamId,數據流ID,資料流ID,will_replace
pachube,dsEdit.pachube.binaryZeroValue,二進制0值,二進制0值,no_change
pachube,dsEdit.pachube.testValue,測試值參數,測試值參數,no_change
pachube,publisherEdit.pachube,Pachube,Pachube,no_change
pachube,publisherEdit.pachube.props,Pachube性質,Pachube性質,no_change
pachube,publisherEdit.pachube.apiKey,API鍵,API鍵,no_change
pachube,publisherEdit.pachube.timeoutSeconds,超時（秒）,逾時（秒）,will_replace
pachube,publisherEdit.pachube.retries,重試,重試,no_change
pachube,publisherEdit.pachube.feedId,飼料ID,飼料ID,no_change
pachube,publisherEdit.pachube.dataStreamId,數據流ID,資料流ID,will_replace
pachube,publisherEdit.pachube.point.feedId,飼料ID,飼料ID,no_change
pachube,publisherEdit.pachube.point.dataStreamId,數據流ID,資料流ID,will_replace
pachube,event.pachube.feed.response,feed {0}的響應無效：{1},feed {0}的響應無效：{1},no_change
pachube,event.pachube.feed.retrievalError,錯誤檢索feed {0}：{1},錯誤檢索feed {0}：{1},no_change
pachube,event.pachube.dataStreamNotFound,feed {1}中未找到或沒有值的數據流“ {0}”,feed {1}中未找到或沒有值的資料流“ {0}”,will_replace
pachube,validate.pachube.dataStreadIdRequired,需要數據流ID,需要資料流ID,will_replace
pachube,publisherEdit.pachube.apiKeyAuthority,注意：確保您的API密鑰具有“更新”權限<br/>，否則您將遇到403個錯誤。,注意：確保您的API密鑰具有“更新”權限<br/>，否則您將遇到403個錯誤。,no_change
pakbus,pakbus.description,Pakbus模塊,Pakbus模塊,no_change
pakbus,pakbus.ip.description,Pakbus IP數據源,Pakbus IP資料來源,will_replace
pakbus,pakbus.serial.description,pakbus序列數據源,pakbus序列資料來源,will_replace
pakbus,dsEdit.pakbus.nodeAddress,節點地址,節點地址,no_change
pakbus,dsEdit.pakbus.loggerAddress,記錄器地址,記錄器地址,no_change
pakbus,dsEdit.pakbus.neighborAddress,鄰居地址,鄰居地址,no_change
pakbus,dsEdit.pakbus.roundTripTime,往返時間（MS）,往返時間（MS）,no_change
pakbus,dsEdit.pakbus.securityCode,安全代碼,安全代碼,no_change
pakbus,dsEdit.pakbus.tableRequestRetryDelay,表請求延遲延遲,表請求延遲延遲,no_change
pakbus,dsEdit.pakbus.removeLogger,刪除Datalogger,刪除Datalogger,no_change
pakbus,dsEdit.pakbus.dataloggers,Datalogger,Datalogger,no_change
pakbus,dsEdit.pakbus.networkPollPeriod,網絡民意調查期,網路輪詢期,will_replace
pakbus,dsEdit.pakbus.ip.host,主持人,主機,will_replace
pakbus,dsEdit.pakbus.ip.port,港口,埠號,will_replace
pakbus,dsEdit.pakbus.ip.socketTimeout,插座超時（MS）,插座逾時(ms),will_replace
pakbus,dsEdit.pakbus.serial.port,通訊端口,通訊埠號,will_replace
pakbus,dsEdit.pakbus.serial.baudRate,波特rate,Baudrate,will_replace
pakbus,dsEdit.pakbus.serial.flowControlIn,流控制,Flow control in,will_replace
pakbus,dsEdit.pakbus.serial.flowControlOut,流控制,Flow control out,will_replace
pakbus,dsEdit.pakbus.serial.dataBits,數據位,Data bits,will_replace
pakbus,dsEdit.pakbus.serial.stopBits,停止位,Stop bits,will_replace
pakbus,dsEdit.pakbus.serial.parity,平價,Parity,will_replace
pakbus,pointEdit.pakbus.loggerAddress,記錄器地址,記錄器地址,no_change
pakbus,pointEdit.pakbus.tableName,表名,表格名稱,will_replace
pakbus,pointEdit.pakbus.columnName,列名,列名稱,will_replace
pakbus,pointEdit.pakbus.collectorType,收集類型,收集類型,no_change
pakbus,pointEdit.pakbus.stringLength,字符串長度,字符串長度,no_change
pakbus,pointEdit.pakbus.historicalRecordStart,歷史記錄開始位置,歷史記錄開始位置,no_change
pakbus,pointEdit.pakbus.collectorType.realtime,實時數據,實時資料,will_replace
pakbus,pointEdit.pakbus.collectorType.historical,史料,史料,no_change
pakbus,pointEdit.pakbus.resetHistoricalRecordStart,重置跟踪的起始記錄,重置跟踪的起始記錄,no_change
pakbus,pointEdit.pakbus.description,{0} {1}。 {2}。 {3},{0} {1}.{2}.{3},will_replace
pakbus,pointEdit.pakbus.pointNotRunningHistoricalRecordInfoNotAvailable,點不運行，歷史記錄信息不可用,點不執行，歷史記錄資訊不可用,will_replace
pakbus,pointEdit.pakbus.pointHistoryTrackingReset,將歷史記錄重置為{0},將歷史記錄重置為{0},no_change
pakbus,pointEdit.pakbus.currentHistoricalRecordStart,最新記錄ID,最新記錄ID,no_change
pakbus,pointEdit.pakbus.getCurrentHistoricalRecordStart,獲取最新記錄ID,取得最新記錄ID,will_replace
pakbus,pointEdit.pakbus.arrayIndex,數組索引（基於0）,數組索引（基於0）,no_change
pakbus,dsEdit.pakbus.utility.description,Pakbus發現工具,Pakbus發現工具,no_change
pakbus,dsEdit.pakbus.utility.connect,連接到Logger,連接到Logger,no_change
pakbus,dsEdit.pakbus.utility.dataSourceRunning,啟用數據源時，工具無法運行。,啟用資料來源時，工具無法執行。,will_replace
pakbus,dsEdit.pakbus.utility.notRunning,工具不運行,工具不執行,will_replace
pakbus,dsEdit.pakbus.utility.requestedHistoricalData,從表{0}開始以記錄號{1}開始的請求記錄,從表{0}開始以記錄號{1}開始的請求記錄,no_change
pakbus,dsEdit.pakbus.utility.requestedLatestData,從表{0}請求的最新{1}記錄,從表{0}請求的最新{1}記錄,no_change
pakbus,dsEdit.pakbus.utility.alreadyRequestingHistoricalData,歷史數據請求已經進行,歷史資料請求已經進行,will_replace
pakbus,dsEdit.pakbus.utility.notReady,Pakbus測試工具尚未準備好,Pakbus測試工具尚未準備好,no_change
pakbus,dsEdit.pakbus.utility.requestingTableDefinitions,請求表定義,請求表定義,no_change
pakbus,dsEdit.pakbus.utility.getLatestValues,獲取最新值,取得最新值,will_replace
pakbus,dsEdit.pakbus.utility.requestedClockCheck,請求的Datalogger時間,請求的Datalogger時間,no_change
pakbus,dsEdit.pakbus.utility.requestedClockSet,設置Datalogger時間,設定Datalogger時間,will_replace
pakbus,dsEdit.pakbus.utility.setLoggerTime,設定時間,設定時間,no_change
pakbus,dsEdit.pakbus.utility.setLoggerTimeToMangoTime,設置為服務器時間,設定為伺服器時間,will_replace
pakbus,dsEdit.pakbus.utility.getLoggerTime,得到時間,得到時間,no_change
pakbus,dsEdit.pakbus.utility.alreadyRequestingTime,時間請求已經進行,時間請求已經進行,no_change
pakbus,dsEdit.pakbus.utility.cannotSetTimeUnlessPreviouslyRequested,在提出當前記錄時間的請求之前，無法設置時間,在提出當前記錄時間的請求之前，無法設定時間,will_replace
pakbus,dsEdit.pakbus.utility.loggerTime,Datalogger時間,Datalogger時間,no_change
pakbus,dsEdit.pakbus.utility.getFiles,請求文件,請求檔案,will_replace
pakbus,dsEdit.pakbus.utility.requestedFiles,請求文件,請求檔案,will_replace
pakbus,dsEdit.pakbus.utility.alreadyRequestingFiles,檔案請求已經在進行,檔案請求已經在進行,no_change
pakbus,dsEdit.pakbus.utility.loggerFiles,Datalogger文件,Datalogger檔案,will_replace
pakbus,dsEdit.pakbus.utility.downloadFile,下載文件,下載檔案,will_replace
pakbus,dsEdit.pakbus.utility.uploadFile,上傳文件,上傳檔案,will_replace
pakbus,dsEdit.pakbus.utility.requestedFileDownload,請求的文件下載,請求的檔案下載,will_replace
pakbus,dsEdit.pakbus.utility.alreadyDownloadingFile,文件下載已經在進行,檔案下載已經在進行,will_replace
pakbus,dsEdit.pakbus.utility.currentlyRunningProgram,當前正在運行的程序,當前正在執行的程序,will_replace
pakbus,dsEdit.pakbus.utility.setAsRunningProgram,設置為運行程序,設定為執行程序,will_replace
pakbus,dsEdit.pakbus.utility.settingNewProgram,將{0}設置為運行程序，請等待Logger重新啟動。,將{0}設定為執行程序，請等待Logger重新啟動。,will_replace
pakbus,dsEdit.pakbus.utility.alreadyRequestingProgramStats,程序統計請求正在進行,程序統計請求正在進行,no_change
pakbus,dsEdit.pakbus.utility.requestedProgramStats,請求的程序統計,請求的程序統計,no_change
pakbus,dsEdit.pakbus.utility.alreadyRequestingFileControl,正在進行的文件操作,正在進行的檔案操作,will_replace
pakbus,dsEdit.pakbus.utility.requestedFileControl,執行文件操作,執行檔案操作,will_replace
pakbus,dsEdit.pakbus.utility.alreadyUploadingFile,上傳文件,上傳檔案,will_replace
pakbus,dsEdit.pakbus.utility.uploadingFile,上傳文件,上傳檔案,will_replace
pakbus,dsEdit.pakbus.utility.uploadedFileNotFound,在服務器上找不到上傳的文件,在伺服器上找不到上傳的檔案,will_replace
pakbus,dsEdit.pakbus.utility.invalidFile,無效的文件上傳,無效的檔案上傳,will_replace
pakbus,dsEdit.pakbus.utility.noFileSelected,沒有文件可以上傳,沒有檔案可以上傳,will_replace
pakbus,dsEdit.pakbus.utility.number,數字,數字,no_change
pakbus,dsEdit.pakbus.utility.name,姓名,名稱,will_replace
pakbus,dsEdit.pakbus.utility.value,價值,數值,will_replace
pakbus,dsEdit.pakbus.utility.timestamp,時間戳,時間戳,no_change
pakbus,dsEdit.pakbus.utility.recordNumber,記錄號碼,記錄號碼,no_change
pakbus,dsEdit.pakbus.utility.lastUpdated,最後更新,最後更新,no_change
pakbus,dsEdit.pakbus.utility.size,尺寸,尺寸,no_change
pakbus,dsEdit.pakbus.utility.running,跑步,執行,will_replace
pakbus,dsEdit.pakbus.utility.arrayLength,陣列長度,陣列長度,no_change
pakbus,dsEdit.pakbus.utility.showTableInfo,顯示表信息,顯示表資訊,will_replace
pakbus,dsEdit.pakbus.utility.loggerTables,記錄表,記錄表,no_change
pakbus,dsEdit.pakbus.utility.addPakBusPoint,添加數據點,新增資料點,will_replace
pakbus,dsEdit.pakbus.utility.addDatalogger,將Datalogger添加到數據源,將Datalogger新增到資料來源,will_replace
pakbus,dsEdit.pakbus.utility.copySettings,將設置複製到發現工具,將設定複製到發現工具,will_replace
pakbus,dsEdit.pakbus.utility.currentValues,表電流值,表電流值,no_change
pakbus,dsEdit.pakbus.utility.connecting,連接到Logger ...,連接到Logger ...,no_change
pakbus,dsEdit.pakbus.utility.initializingNetwork,用節點地址{0}初始化網絡,用節點地址{0}初始化網路,will_replace
pakbus,dsEdit.pakbus.utility.ready,準備好,準備好,no_change
pakbus,dsEdit.pakbus.utility.cancelled,連接取消,連接取消,no_change
pakbus,dsEdit.pakbus.utility.error,Pakbus測試工具錯誤：{0},Pakbus測試工具錯誤：{0},no_change
pakbus,validate.mustHaveOneLogger,數據源必須至少具有1個數據詞架,資料來源必須至少具有1個資料詞架,will_replace
pakbus,validate.loggerNotDefined,數據源中不存在此地址的數據詞架,資料來源中不存在此地址的資料詞架,will_replace
pakbus,pakbus.event.getTableDefinitionsFailedDesc,Logger表定義請求失敗,Logger表定義請求失敗,no_change
pakbus,pakbus.event.getTableDefinitionsFailed,地址{0}的記錄器無法獲得表定義，因為{1},地址{0}的記錄器無法獲得表定義，因為{1},no_change
pakbus,pakbus.event.loggerInitFailedDesc,記錄器初始化失敗,記錄器初始化失敗,no_change
pakbus,pakbus.event.loggerInitFailed,地址{0}的記錄器無法初始化，因為{1}。它不會收集任何數據。,地址{0}的記錄器無法初始化，因為{1}。它不會收集任何資料。,will_replace
pakbus,pakbus.event.dataCollectFailedDesc,數據收集失敗,資料收集失敗,will_replace
pakbus,pakbus.event.dataCollectFailed,地址{0}的記錄器無法在表{1}上收集數據，因為：{2},地址{0}的記錄器無法在表{1}上收集資料，因為：{2},will_replace
pakbus,pakbus.event.getValueFailedDesc,獲得值失敗,獲得值失敗,no_change
pakbus,pakbus.event.getValueFailed,XID點上的錯誤：{0}。地址{1}的記錄儀無法獲得表{3}中的列{2}的值，因為：{4},XID點上的錯誤：{0}。地址{1}的記錄儀無法獲得表{3}中的列{2}的值，因為：{4},no_change
pakbus,pakbus.event.utility.getValueFailed,地址{0}的記錄器無法獲得值，因為{1},地址{0}的記錄器無法獲得值，因為{1},no_change
pakbus,pakbus.event.clockCheckFailed,地址{0}的記錄器未能檢查/設置時鐘,地址{0}的記錄器未能檢查/設定時鐘,will_replace
pakbus,pakbus.event.fileListFailed,地址{0}的記錄器未能列出文件,地址{0}的記錄器未能列出檔案,will_replace
pakbus,pakbus.event.downloadFileFailed,地址的記錄器{0}無法下載文件,地址的記錄器{0}無法下載檔案,will_replace
pakbus,pakbus.event.programStatsRequestFailed,地址{0}的記錄器無法獲取程序統計信息,地址{0}的記錄器無法取得程序統計資訊,will_replace
pakbus,pakbus.event.fileControlRequestFailed,地址{0}請求的文件操作失敗的記錄器,地址{0}請求的檔案操作失敗的記錄器,will_replace
pakbus,pakbus.event.fileUploadFailed,地址{0}的記錄器無法上傳文件,地址{0}的記錄器無法上傳檔案,will_replace
pakbus,pakbus.event.loggerRestarting,地址{0}的記錄器正在重新啟動，請等待{1} S,地址{0}的記錄器正在重新啟動，請等待{1} S,no_change
pakbus,pakbus.event.noActiveNetworkLinks,沒有主動網絡鏈接，可以重新連接到網絡。,沒有主動網路鏈接，可以重新連接到網路。,will_replace
pakbus,pakbus.event.comms.outcomeUnknown,未知的失敗,未知的失敗,no_change
pakbus,pakbus.event.comms.outcomeCommFailure,溝通失敗,溝通失敗,no_change
pakbus,pakbus.event.comms.outcomeCommLinkFailure,pakbus鏈接故障,pakbus鏈接故障,no_change
pakbus,pakbus.event.comms.outcomePortFailure,低水平I/O失敗,低水平I/O失敗,no_change
pakbus,pakbus.event.comms.outcomeTimeoutFailure,超時失敗,逾時失敗,will_replace
pakbus,pakbus.event.comms.outcomeUnroutableFailure,無法將消息路由到節點,無法將消息路由到節點,no_change
pakbus,pakbus.event.comms.outcomePermissionDenied,無效的安全碼,無效的安全碼,no_change
pakbus,pakbus.event.comms.outcomeUnsupportedFailure,不受支持的操作,不受支持的操作,no_change
pakbus,pakbus.event.comms.outcomeInvalidTableOrField,無效的表或字段,無效的表或字段,no_change
pakbus,pakbus.event.comms.outcomeUnsupportedConversion,Datalogger無法轉換數據類型,Datalogger無法轉換資料類型,will_replace
pakbus,pakbus.event.comms.outcomeMemoryBoundError,請求失敗，因為它會跨越可變內存範圍,請求失敗，因為它會跨越可變內存範圍,no_change
pakbus,pakbus.event.comms.outcomeAborted,交易中斷,交易中斷,no_change
pakbus,pakbus.event.comms.outcomeInvalidTableDefinition,本地表定義不匹配記錄器的定義,本地表定義不符合記錄器的定義,will_replace
pakbus,pakbus.dox.pp,pakbus點屬性,pakbus點屬性,no_change
pakbus,pakbus.dox.ds.ip,Pakbus IP數據源,Pakbus IP資料來源,will_replace
pakbus,pakbus.dox.ds.serial,pakbus序列數據源,pakbus序列資料來源,will_replace
pakbus,pakbus.dox.tool,Pakbus發現工具,Pakbus發現工具,no_change
persistent,persistent.description,芒果自動化實例之間非常高速連通性的數據源和發布者,Mango 自動化實體之間非常高速連通性的資料來源和發布者,will_replace
persistent,dox.persistentDS,芒果持續的TCP數據源,Mango 持續的TCP資料來源,will_replace
persistent,dox.persistentPP,芒果持續的TCP點屬性,Mango 持續的TCP點屬性,will_replace
persistent,dox.persistentPublishing,芒果持續的TCP出版,Mango 持續的TCP出版,will_replace
persistent,dox.persistentDataSourceSettings,芒果持續的TCP數據源設置,Mango 持續的TCP資料來源設定,will_replace
persistent,persistent.socketTimeout,插座超時（MS）,插座逾時（MS）,will_replace
persistent,dsEdit.persistent,芒果持續的TCP,Mango 持續的TCP,will_replace
persistent,dsEdit.persistentPoint,芒果持續的TCP數據點,Mango 持續的TCP資料點,will_replace
persistent,dsEdit.persistent.dsconn,端口：{0},埠號：{0},will_replace
persistent,dsEdit.persistent.desc,芒果持續的TCP屬性,Mango 持續的TCP屬性,will_replace
persistent,dsEdit.persistent.port,港口,埠號,will_replace
persistent,dsEdit.persistent.authorizationKey,授權密鑰,授權密鑰,no_change
persistent,dsEdit.persistent.acceptPointUpdates,接受點設置更新,接受點設定更新,will_replace
persistent,dsEdit.persistent.overridePermissionsUpdates,覆蓋權限更新,覆蓋權限更新,no_change
persistent,dsEdit.persistent.useCompression,使用壓縮,使用壓縮,no_change
persistent,dsEdit.persistent.newPointReadPermission,新的讀取權限,新的讀取權限,no_change
persistent,dsEdit.persistent.newPointSetPermission,新點設置權限,新點設定權限,will_replace
persistent,dsEdit.persistent.overridePermissionTransmission,覆蓋發送了許可,覆蓋發送了許可,no_change
persistent,dsEdit.persistent.overrideReadPermission,所有點閱讀許可,所有點讀取許可,will_replace
persistent,dsEdit.persistent.overrideSetPermission,所有點設置的權限,所有點設定的權限,will_replace
persistent,publisherEdit.persistent,芒果持續的TCP,Mango 持續的TCP,will_replace
persistent,publisherEdit.persistent.connectionDesc,{0}：{1},{0}：{1},no_change
persistent,publisherEdit.persistent.ipv6ConnectionDesc,[{0}]：{1},[{0}]：{1},no_change
persistent,publisherEdit.persistent.props,芒果持續的TCP屬性,Mango 持續的TCP屬性,will_replace
persistent,publisherEdit.persistent.host,主持人,主機,will_replace
persistent,publisherEdit.persistent.port,港口,埠號,will_replace
persistent,publisherEdit.persistent.authorizationKey,授權密鑰,授權密鑰,no_change
persistent,publisherEdit.persistent.xidPrefix,XID前綴,XID前綴,no_change
persistent,publisherEdit.persistent.sync,同步歷史數據,同步歷史資料,will_replace
persistent,publisherEdit.persistent.sync.none,沒有任何,沒有任何,no_change
persistent,publisherEdit.persistent.sync.daily,日常的,日常的,no_change
persistent,publisherEdit.persistent.sync.weekly,每週,每週,no_change
persistent,publisherEdit.persistent.sync.monthly,每月,每月,no_change
persistent,publisherEdit.persistent.syncRealTime,傳輸實時數據,傳輸實時資料,will_replace
persistent,publisherEdit.persistent.syncPointHierarchy,同步點層次結構,同步點層次結構,no_change
persistent,publisherEdit.persistent.historyCutoffTime,同步歷史之前,同步歷史之前,no_change
persistent,publisherEdit.persistent.maxPointValuesToSend,最大點值要發送到數據包,最大點值要發送到資料包,will_replace
persistent,publisherEdit.persistent.syncResponseTimeout,同步響應超時（MS）,同步響應逾時（MS）,will_replace
persistent,publisherEdit.persistent.reconnectSyncs,重新連接時繼續失敗的同步,重新連接時繼續失敗的同步,no_change
persistent,publisherEdit.persistent.syncRequestRetryAttempts,同步請求重試,同步請求重試,no_change
persistent,publisherEdit.persistent.publishedPoints,已發布的數據點,已發布的資料點,will_replace
persistent,publisherEdit.persistent.point.syncedTo,同步,同步,no_change
persistent,publisherEdit.persistent.addAllInView,添加全部查看,新增全部檢視,will_replace
persistent,publisherEdit.persistent.removeAllInView,刪除所有視圖,刪除所有視圖,no_change
persistent,publisherEdit.persistent.message,訊息,訊息,no_change
persistent,publisherEdit.persistent.addConfirm,添加數據點{0}？這將重新啟動運行的發布者。,新增資料點{0}？這將重新啟動執行的發布者。,will_replace
persistent,publisherEdit.persistent.dataPointAdded,已發布保存，添加的數據點，名稱：{0},已發布保存，新增的資料點，名稱：{0},will_replace
persistent,publisherEdit.persistent.addAllConfirm,在查看中添加所有數據點？這將重新啟動運行的發布者。,在檢視中新增所有資料點？這將重新啟動執行的發布者。,will_replace
persistent,publisherEdit.persistent.dataPointsAdded,已發布保存，添加{0}點,已發布保存，新增{0}點,will_replace
persistent,publisherEdit.persistent.removeConfirm,刪除數據點{0}？這將重新啟動運行的發布者。,刪除資料點{0}？這將重新啟動執行的發布者。,will_replace
persistent,publisherEdit.persistent.dataPointRemoved,已發布保存，刪除的數據點，名稱：{0},已發布保存，刪除的資料點，名稱：{0},will_replace
persistent,publisherEdit.persistent.removeAllConfirm,刪除所有數據點？這將重新啟動運行的發布者。,刪除所有資料點？這將重新啟動執行的發布者。,will_replace
persistent,publisherEdit.persistent.dataPointsRemoved,已發布保存，刪除{0}點,已發布保存，刪除{0}點,no_change
persistent,publisherEdit.persistent.syncMinimumOverlap,同步數據塊時的最小重疊,同步資料塊時的最小重疊,will_replace
persistent,publisherEdit.persistent.allowSettable,允許數據源設置值,允許資料來源設定值,will_replace
persistent,publisherEdit.persistent.publishAttributeChanges,發佈點屬性更改,發佈點屬性更改,no_change
persistent,event.persistent.authKey,錯誤的auth鍵,錯誤的auth鍵,no_change
persistent,event.persistent.pointDeserialization,求職點異常：{0},求職點異常：{0},no_change
persistent,event.persistent.dataTypeMismatch,數據類型不匹配“ {0}”點：client = {1}，server = {2},資料類型不符合“ {0}”點：client = {1}，server = {2},will_replace
persistent,event.persistent.dataSourceMismatch,數據源不匹配點“ {0}”。 XID已經屬於主機上的不同數據源。,資料來源不符合點“ {0}”。 XID已經屬於主機上的不同資料來源。,will_replace
