module,key,old_zh,proposed_translation,action
pakbus,pakbus.event.loggerInitFailedDesc,記錄器初始化失敗,記錄器初始化失敗,no_change
pakbus,pakbus.event.loggerInitFailed,地址{0}的記錄器無法初始化，因為{1}。它不會收集任何資料。,地址{0}的記錄器無法初始化，因為{1}。它不會收集任何資料。,no_change
pakbus,pakbus.event.dataCollectFailedDesc,資料收集失敗,資料收集失敗,no_change
pakbus,pakbus.event.dataCollectFailed,地址{0}的記錄器無法在表{1}上收集資料，因為：{2},地址{0}的記錄器無法在表{1}上收集資料，因為：{2},no_change
pakbus,pakbus.event.getValueFailedDesc,獲得值失敗,獲得值失敗,no_change
pakbus,pakbus.event.getValueFailed,XID點上的錯誤：{0}。地址{1}的記錄儀無法獲得表{3}中的列{2}的值，因為：{4},XID點上的錯誤：{0}。地址{1}的記錄儀無法獲得表{3}中的列{2}的值，因為：{4},no_change
pakbus,pakbus.event.utility.getValueFailed,地址{0}的記錄器無法獲得值，因為{1},地址{0}的記錄器無法獲得值，因為{1},no_change
pakbus,pakbus.event.clockCheckFailed,地址{0}的記錄器未能檢查/設定時鐘,地址{0}的記錄器未能檢查/設定時鐘,no_change
pakbus,pakbus.event.fileListFailed,地址{0}的記錄器未能列出檔案,地址{0}的記錄器未能列出檔案,no_change
pakbus,pakbus.event.downloadFileFailed,地址的記錄器{0}無法下載檔案,地址的記錄器{0}無法下載檔案,no_change
pakbus,pakbus.event.programStatsRequestFailed,地址{0}的記錄器無法取得程序統計資訊,地址{0}的記錄器無法取得程序統計資訊,no_change
pakbus,pakbus.event.fileControlRequestFailed,地址{0}請求的檔案操作失敗的記錄器,地址{0}請求的檔案操作失敗的記錄器,no_change
pakbus,pakbus.event.fileUploadFailed,地址{0}的記錄器無法上傳檔案,地址{0}的記錄器無法上傳檔案,no_change
pakbus,pakbus.event.loggerRestarting,地址{0}的記錄器正在重新啟動，請等待{1} S,地址{0}的記錄器正在重新啟動，請等待{1} S,no_change
pakbus,pakbus.event.noActiveNetworkLinks,沒有主動網路鏈接，可以重新連接到網路。,沒有主動網路鏈接，可以重新連接到網路。,no_change
pakbus,pakbus.event.comms.outcomeUnknown,未知的失敗,未知的失敗,no_change
pakbus,pakbus.event.comms.outcomeCommFailure,溝通失敗,溝通失敗,no_change
pakbus,pakbus.event.comms.outcomeCommLinkFailure,pakbus鏈接故障,pakbus鏈接故障,no_change
pakbus,pakbus.event.comms.outcomePortFailure,低水平I/O失敗,低水平I/O失敗,no_change
pakbus,pakbus.event.comms.outcomeTimeoutFailure,逾時失敗,逾時失敗,no_change
pakbus,pakbus.event.comms.outcomeUnroutableFailure,無法將消息路由到節點,無法將消息路由到節點,no_change
pakbus,pakbus.event.comms.outcomePermissionDenied,無效的安全碼,無效的安全碼,no_change
pakbus,pakbus.event.comms.outcomeUnsupportedFailure,不受支持的操作,不受支持的操作,no_change
pakbus,pakbus.event.comms.outcomeInvalidTableOrField,無效的表或字段,無效的表或字段,no_change
pakbus,pakbus.event.comms.outcomeUnsupportedConversion,Datalogger無法轉換資料類型,Datalogger無法轉換資料類型,no_change
pakbus,pakbus.event.comms.outcomeMemoryBoundError,請求失敗，因為它會跨越可變內存範圍,請求失敗，因為它會跨越可變內存範圍,no_change
pakbus,pakbus.event.comms.outcomeAborted,交易中斷,交易中斷,no_change
pakbus,pakbus.event.comms.outcomeInvalidTableDefinition,本地表定義不符合記錄器的定義,本地表定義不符合記錄器的定義,no_change
pakbus,pakbus.dox.pp,pakbus點屬性,pakbus點屬性,no_change
pakbus,pakbus.dox.ds.ip,Pakbus IP資料來源,Pakbus IP資料來源,no_change
pakbus,pakbus.dox.ds.serial,pakbus序列資料來源,pakbus序列資料來源,no_change
pakbus,pakbus.dox.tool,Pakbus發現工具,Pakbus發現工具,no_change
persistent,persistent.description,Mango 自動化實體之間非常高速連通性的資料來源和發布者,Mango 自動化實體之間非常高速連通性的資料來源和發布者,no_change
persistent,dox.persistentDS,Mango 持續的TCP資料來源,Mango 持續的TCP資料來源,no_change
persistent,dox.persistentPP,Mango 持續的TCP點屬性,Mango 持續的TCP點屬性,no_change
persistent,dox.persistentPublishing,Mango 持續的TCP出版,Mango 持續的TCP出版,no_change
persistent,dox.persistentDataSourceSettings,Mango 持續的TCP資料來源設定,Mango 持續的TCP資料來源設定,no_change
persistent,persistent.socketTimeout,插座逾時（MS）,插座逾時（MS）,no_change
persistent,dsEdit.persistent,Mango 持續的TCP,Mango 持續的TCP,no_change
persistent,dsEdit.persistentPoint,Mango 持續的TCP資料點,Mango 持續的TCP資料點,no_change
persistent,dsEdit.persistent.dsconn,埠號：{0},埠號：{0},no_change
persistent,dsEdit.persistent.desc,Mango 持續的TCP屬性,Mango 持續的TCP屬性,no_change
persistent,dsEdit.persistent.port,埠號,埠號,no_change
persistent,dsEdit.persistent.authorizationKey,授權密鑰,授權密鑰,no_change
persistent,dsEdit.persistent.acceptPointUpdates,接受點設定更新,接受點設定更新,no_change
persistent,dsEdit.persistent.overridePermissionsUpdates,覆蓋權限更新,覆蓋權限更新,no_change
persistent,dsEdit.persistent.useCompression,使用壓縮,使用壓縮,no_change
persistent,dsEdit.persistent.newPointReadPermission,新的讀取權限,新的讀取權限,no_change
persistent,dsEdit.persistent.newPointSetPermission,新點設定權限,新點設定權限,no_change
persistent,dsEdit.persistent.overridePermissionTransmission,覆蓋發送了許可,覆蓋發送了許可,no_change
persistent,dsEdit.persistent.overrideReadPermission,所有點讀取許可,所有點讀取許可,no_change
persistent,dsEdit.persistent.overrideSetPermission,所有點設定的權限,所有點設定的權限,no_change
persistent,publisherEdit.persistent,Mango 持續的TCP,Mango 持續的TCP,no_change
persistent,publisherEdit.persistent.connectionDesc,{0}：{1},{0}：{1},no_change
persistent,publisherEdit.persistent.ipv6ConnectionDesc,[{0}]：{1},[{0}]：{1},no_change
persistent,publisherEdit.persistent.props,Mango 持續的TCP屬性,Mango 持續的TCP屬性,no_change
persistent,publisherEdit.persistent.host,主機,主機,no_change
persistent,publisherEdit.persistent.port,埠號,埠號,no_change
persistent,publisherEdit.persistent.authorizationKey,授權密鑰,授權密鑰,no_change
persistent,publisherEdit.persistent.xidPrefix,XID前綴,XID前綴,no_change
persistent,publisherEdit.persistent.sync,同步歷史資料,同步歷史資料,no_change
persistent,publisherEdit.persistent.sync.none,沒有任何,沒有任何,no_change
persistent,publisherEdit.persistent.sync.daily,日常的,日常的,no_change
persistent,publisherEdit.persistent.sync.weekly,每週,每週,no_change
persistent,publisherEdit.persistent.sync.monthly,每月,每月,no_change
persistent,publisherEdit.persistent.syncRealTime,傳輸實時資料,傳輸實時資料,no_change
persistent,publisherEdit.persistent.syncPointHierarchy,同步點層次結構,同步點層次結構,no_change
persistent,publisherEdit.persistent.historyCutoffTime,同步歷史之前,同步歷史之前,no_change
persistent,publisherEdit.persistent.maxPointValuesToSend,最大點值要發送到資料包,最大點值要發送到資料包,no_change
persistent,publisherEdit.persistent.syncResponseTimeout,同步響應逾時（MS）,同步響應逾時（MS）,no_change
persistent,publisherEdit.persistent.reconnectSyncs,重新連接時繼續失敗的同步,重新連接時繼續失敗的同步,no_change
persistent,publisherEdit.persistent.syncRequestRetryAttempts,同步請求重試,同步請求重試,no_change
persistent,publisherEdit.persistent.publishedPoints,已發布的資料點,已發布的資料點,no_change
persistent,publisherEdit.persistent.point.syncedTo,同步,同步,no_change
persistent,publisherEdit.persistent.addAllInView,新增全部檢視,新增全部檢視,no_change
persistent,publisherEdit.persistent.removeAllInView,刪除所有視圖,刪除所有視圖,no_change
persistent,publisherEdit.persistent.message,訊息,訊息,no_change
persistent,publisherEdit.persistent.addConfirm,新增資料點{0}？這將重新啟動執行的發布者。,新增資料點{0}？這將重新啟動執行的發布者。,no_change
persistent,publisherEdit.persistent.dataPointAdded,已發布保存，新增的資料點，名稱：{0},已發布保存，新增的資料點，名稱：{0},no_change
persistent,publisherEdit.persistent.addAllConfirm,在檢視中新增所有資料點？這將重新啟動執行的發布者。,在檢視中新增所有資料點？這將重新啟動執行的發布者。,no_change
persistent,publisherEdit.persistent.dataPointsAdded,已發布保存，新增{0}點,已發布保存，新增{0}點,no_change
persistent,publisherEdit.persistent.removeConfirm,刪除資料點{0}？這將重新啟動執行的發布者。,刪除資料點{0}？這將重新啟動執行的發布者。,no_change
persistent,publisherEdit.persistent.dataPointRemoved,已發布保存，刪除的資料點，名稱：{0},已發布保存，刪除的資料點，名稱：{0},no_change
persistent,publisherEdit.persistent.removeAllConfirm,刪除所有資料點？這將重新啟動執行的發布者。,刪除所有資料點？這將重新啟動執行的發布者。,no_change
persistent,publisherEdit.persistent.dataPointsRemoved,已發布保存，刪除{0}點,已發布保存，刪除{0}點,no_change
persistent,publisherEdit.persistent.syncMinimumOverlap,同步資料塊時的最小重疊,同步資料塊時的最小重疊,no_change
persistent,publisherEdit.persistent.allowSettable,允許資料來源設定值,允許資料來源設定值,no_change
persistent,publisherEdit.persistent.publishAttributeChanges,發佈點屬性更改,發佈點屬性更改,no_change
persistent,event.persistent.authKey,錯誤的auth鍵,錯誤的auth鍵,no_change
persistent,event.persistent.pointDeserialization,求職點異常：{0},求職點異常：{0},no_change
persistent,event.persistent.dataTypeMismatch,資料類型不符合“ {0}”點：client = {1}，server = {2},資料類型不符合“ {0}”點：client = {1}，server = {2},no_change
persistent,event.persistent.dataSourceMismatch,資料來源不符合點“ {0}”。 XID已經屬於主機上的不同資料來源。,資料來源不符合點“ {0}”。 XID已經屬於主機上的不同資料來源。,no_change
persistent,event.persistent.xidTooLong,XID點“ {0}”太長了。,XID點“ {0}”太長了。,no_change
persistent,event.persistent.licenseRequired,持續的TCP模塊必須具有適當的許可核心。,持續的TCP模塊必須具有適當的許可核心。,no_change
persistent,event.persistent.decryptionFailed,解密失敗,解密失敗,no_change
persistent,event.persistent.decryptionFailedMessage,解密失敗：{0},解密失敗：{0},no_change
persistent,event.persistent.setPointFailed,由於{1},由於{1},no_change
persistent,event.pb.persistent.connectionFailed,連接嘗試失敗,連接嘗試失敗,no_change
persistent,event.pb.persistent.protocolFailure,協議錯誤,協議錯誤,no_change
persistent,event.pb.persistent.connectionAborted,連接中止,連接中止,no_change
persistent,event.pb.persistent.connectionLost,連接丟失,連接丟失,no_change
persistent,event.pb.persistent.syncCompleted,資料同步完成,資料同步完成,no_change
persistent,event.pb.persistent.syncCompleted.details,點：{0}，已發送{1}請求，同步{2}記錄，目標超計：{3}，響應錯誤：{4}，經過時間：{5},點：{0}，已發送{1}請求，同步{2}記錄，目標超計：{3}，響應錯誤：{4}，經過時間：{5},no_change
persistent,event.pb.persistent.setPointFailed,無法用XID {0}設定點，因為{1},無法用XID {0}設定點，因為{1},no_change
persistent,dsEdit.persistent.status,執行時狀態,執行時狀態,no_change
persistent,dsEdit.persistent.getRuntimeStatusTool,取得執行時狀態工具,取得執行時狀態工具,no_change
persistent,dsEdit.persistent.getStatus,獲得狀態,獲得狀態,no_change
persistent,dsEdit.persistent.status.error,錯誤 -  {0},錯誤 -  {0},no_change
persistent,dsEdit.persistent.status.notEnabled,資料來源未啟用,資料來源未啟用,no_change
persistent,dsEdit.persistent.status.noConnections,沒有連接,沒有連接,no_change
persistent,dsEdit.persistent.status.connection,{0}：{1}點，接收到{2}，{3}的資料包，{4}逾時,{0}：{1}點，接收到{2}，{3}的資料包，{4}逾時,no_change
persistent,dsEdit.persistent.status.address,地址,地址,no_change
persistent,dsEdit.persistent.status.connectedFor,連接用於（s）,連接用於（s）,no_change
persistent,dsEdit.persistent.status.packetsReceived,收到的資料包,收到的資料包,no_change
persistent,dsEdit.persistent.status.timeouts,逾時,逾時,no_change
persistent,dsEdit.persistent.status.indexedPointsCount,索引點,索引點,no_change
persistent,publisherEdit.persistent.status,執行時狀態,執行時狀態,no_change
persistent,publisherEdit.persistent.getStatus,獲得狀態,獲得狀態,no_change
persistent,publisherEdit.persistent.status.notEnabled,發布者未啟用,發布者未啟用,no_change
persistent,publisherEdit.persistent.status.pointCount,點數：{0},點數：{0},no_change
persistent,publisherEdit.persistent.status.queueSize,更新隊列大小：{0},更新隊列大小：{0},no_change
persistent,publisherEdit.persistent.status.connectionState,連接：{0},連接：{0},no_change
persistent,publisherEdit.persistent.status.notConnected,未連接,未連接,no_change
persistent,publisherEdit.persistent.status.connecting,{1}的連接點{0},{1}的連接點{0},no_change
persistent,publisherEdit.persistent.status.connected,連接在埠號{0},連接在埠號{0},no_change
persistent,publisherEdit.persistent.status.packetQueueSize,資料包隊列大小：{0},資料包隊列大小：{0},no_change
persistent,publisherEdit.persistent.status.packetsSentInInterval,最近5分鐘發送的資料包：{0},最近5分鐘發送的資料包：{0},no_change
persistent,publisherEdit.persistent.status.syncNotRunning,歷史記錄同步當前不執行,歷史記錄同步當前不執行,no_change
persistent,publisherEdit.persistent.status.syncStatus,歷史同步狀態：{1}點（s）的{0}，{2}請求發送，{3}點/s，總時間：{4},歷史同步狀態：{1}點（s）的{0}，{2}請求發送，{3}點/s，總時間：{4},no_change
persistent,publisherEdit.persistent.status.notYetSynced,點尚未同步,點尚未同步,no_change
persistent,publisherEdit.persistent.startSync,開始歷史同步,開始歷史同步,no_change
persistent,publisherEdit.persistent.syncStarted,同步開始,同步開始,no_change
persistent,publisherEdit.persistent.syncNotStarted,同步沒有開始，因為另一個同步已經在執行,同步沒有開始，因為另一個同步已經在執行,no_change
persistent,publisherEdit.persistent.setSyncDate,從時間設定同步歷史記錄,從時間設定同步歷史記錄,no_change
persistent,publisherEdit.persistent.syncHistorySet,從時間設定為{0}同步歷史記錄,從時間設定為{0}同步歷史記錄,no_change
persistent,publisherEdit.persistent.syncHistoryNotCleared,從時間開始同步歷史記錄：{0},從時間開始同步歷史記錄：{0},no_change
persistent,publisherEdit.persistent.parallelSyncTasks,同步線程數量,同步線程數量,no_change
persistent,publisherEdit.persistent.connectionCheckPeriod,連接檢查期（​​MS）,連接檢查期（​​MS）,no_change
persistent,publisherEdit.persistent.unsyncedDataPurge,防止資料清除非同步資料,防止資料清除非同步資料,no_change
persistent,publisherEdit.persistent.synchronizationSettings,歷史同步,歷史同步,no_change
persistent,publisherEdit.persistent.dataPointSettings,資料點同步,資料點同步,no_change
persistent,publisherEdit.persistent.connectionSettings,連接設定,連接設定,no_change
persistent,publisherEdit.persistent.loggingSettings,記錄設定,記錄設定,no_change
persistent,persistent.useCrc,使用CRC校驗和,使用CRC校驗和,no_change
persistent,persistent.saveRealtime,保存實時資料,保存實時資料,no_change
persistent,persistent.loggingEnabled,啟用記錄,啟用記錄,no_change
persistent,persistent.logLevel,日誌級別,日誌級別,no_change
persistent,persistent.logPath,日誌將寫入入{0},日誌將寫入入{0},no_change
persistent,persistent.addPathPrefix,層次結構路徑前綴,層次結構路徑前綴,no_change
persistent,persistent.addPathPrefix.note,使用斜線字符（/）單獨的檔案夾名稱,使用斜線字符（/）單獨的檔案夾名稱,no_change
persistent,persistent.extraTags,額外的標籤,額外的標籤,no_change
persistent,persistent.addTagValue,新增標籤值,新增標籤值,no_change
persistent,persistent.useEncryption,使用加密,使用加密,no_change
persistent,persistent.sharedKey,共享密鑰,共享密鑰,no_change
persistent,persistent.keySize,鑰匙尺寸,鑰匙尺寸,no_change
persistent,persistent.generateSharedKey,產生,產生,no_change
persistent,persistent.log.none,沒有任何,沒有任何,no_change
persistent,persistent.log.trace,痕跡,痕跡,no_change
persistent,persistent.log.debug,偵錯,偵錯,no_change
persistent,persistent.log.info,資訊,資訊,no_change
persistent,persistent.log.warning,警告,警告,no_change
persistent,persistent.log.error,錯誤,錯誤,no_change
persistent,persistent.log.fatal,致命的,致命的,no_change
persistent,persistent.validate.tooManyTasks,"不能超過65,535個同步任務","不能超過65,535個同步任務",no_change
persistent,persistent.validate.noDuplicateTags,無法用相同的密鑰新增兩個標籤,無法用相同的密鑰新增兩個標籤,no_change
persistent,persistent.validate.invalidSharedKeyLength,共享密鑰必須至少{0}字節長,共享密鑰必須至少{0}字節長,no_change
persistent,persistent.validate.encryptionNotSupported,不支持加密,不支持加密,no_change
persistent,persistent.validate.invalidKeyValue,無效的六邊形密鑰，{0},無效的六邊形密鑰，{0},no_change
persistent,persistent.settings.header,持續的TCP設定,持續的TCP設定,no_change
persistent,persistent.settings.pointValueThrottleThreshold,點數值節氣門閾值,點數值節氣門閾值,no_change
persistent,persistent.settings.pointValueThrottleMaxWait,最大油門等待時間,最大油門等待時間,no_change
persistent,persistent.settings.saved,保存的持續資料來源設定,保存的持續資料來源設定,no_change
persistent,persistent.monitor.totalConnections,{0}總連接,{0}總連接,no_change
persistent,persistent.monitor.pointValuesPerSecond,{0}點值/s,{0}點值/s,no_change
persistent,persistent.monitor.pointsConnected,{0}點連接,{0}點連接,no_change
persistent,persistent.monitor.totalTimeouts,{0}總逾時,{0}總逾時,no_change
persistent,persistent.monitor.totalConnectionTime,{0}總連接時間（HRS）,{0}總連接時間（HRS）,no_change
persistent,annotation.persistentPublisher,由XID''{0}''設定,由XID''{0}''設定,no_change
pid,pid.description,PID控制器,PID控制器,no_change
pid,pid.point.configuration,映射從{0}導入到{1},映射從{0}導入到{1},no_change
pid,dsEdit.pid.connectionDescription,輸入點：{0}輸出點：{1},輸入點：{0}輸出點：{1},no_change
pid,dsEdit.pid.UnconfiguredConnectionDescription,未正確配置。,未正確配置。,no_change
pid,dsEdit.pid.desc,pid,pid,no_change
pid,dsEdit.pid,pid,pid,no_change
pid,dsEdit.pidPoint,PID資料點,PID資料點,no_change
pid,dsEdit.pid.proportionalPid,P點,P點,no_change
pid,dsEdit.pid.integralPid,我指的是,我指的是,no_change
pid,dsEdit.pid.derivativePid,D點,D點,no_change
pid,dsEdit.pid.inputFilterWindowSize,輸入過濾器窗口大小,輸入過濾器窗口大小,no_change
pid,dsEdit.pid.setpointPid,設定點,設定點,no_change
pid,dsEdit.pid.outputPid,輸出點,輸出點,no_change
pid,dsEdit.pid.inputPid,輸入點,輸入點,no_change
pid,dsEdit.pid.modePid,模式點,模式點,no_change
pid,dsEdit.pid.controlType,控制類型,控制類型,no_change
pid,dsEdit.pid.controlType.positiveControl,積極對照,積極對照,no_change
pid,dsEdit.pid.controlType.negativeControl,陰性對照,陰性對照,no_change
pid,dsEdit.pid.outputHighLimit,輸出高極限,輸出高極限,no_change
pid,dsEdit.pid.outputLowLimit,輸出低限,輸出低限,no_change
pid,dsEdit.pid.outputDeadbandHigh,輸出DEABAND高範圍,輸出DEABAND高範圍,no_change
pid,dsEdit.pid.outputDeadbandLow,輸出死帶低範圍,輸出死帶低範圍,no_change
pid,dsEdit.pid.allowableWindupRange,允許的打孔範圍,允許的打孔範圍,no_change
pid,dsEdit.pid.discoveryOutput,發現輸出,發現輸出,no_change
pid,dsEdit.pid.discoveryTuneMethod,發現調子方法,發現調子方法,no_change
pid,dsEdit.pid.discoveryTuneMethod.basic,基本的,基本的,no_change
pid,dsEdit.pid.discoveryTuneMethod.cohenCoon,科恩 - 通,科恩 - 通,no_change
pid,dsEdit.pid.discoveryTuneMethod.integralTimeWeightedAbsError,整體時間加權絕對錯誤,整體時間加權絕對錯誤,no_change
pid,dsEdit.pid.timeConstantPid,時間恆定點,時間恆定點,no_change
pid,dsEdit.pid.deadTimePid,死時間點,死時間點,no_change
pid,dsEdit.pid.modelGainPid,模型增益點,模型增益點,no_change
pid,dsEdit.pid.normalizedSlopePid,歸一化的斜率點,歸一化的斜率點,no_change
pid,dsEdit.pid.checkToAutoGeneratePoint,檢查自動生成點,檢查自動生成點,no_change
pid,dsEdit.pid.steadyStateWaitCurvePid,穩態等待曲線,穩態等待曲線,no_change
pid,dsEdit.pid.steadyStateWaitPolynomialGuess,穩態等待多項式猜測,穩態等待多項式猜測,no_change
pid,dsEdit.pid.steadyStateWaitMinSamplesRequired,穩態等待最低樣品,穩態等待最低樣品,no_change
pid,dsEdit.pid.steadyStateWaitMinSlopeChangeAllowed,穩態等待最小的坡度更改允許,穩態等待最小的坡度更改允許,no_change
pid,dsEdit.pid.steadyStateWaitMinAcceptableCurveFit,穩態等待最小可接受的曲線擬合,穩態等待最小可接受的曲線擬合,no_change
pid,dsEdit.pid.steadyStateWaitFilterWindowSize,穩態等待濾波器窗口尺寸,穩態等待濾波器窗口尺寸,no_change
pid,dsEdit.pid.deadTimeCurvePid,死時間曲線,死時間曲線,no_change
pid,dsEdit.pid.deadTimePolynomialGuess,死時間多項式猜測,死時間多項式猜測,no_change
pid,dsEdit.pid.deadTimeMinSamplesRequired,需要的最低樣品所需的時間,需要的最低樣品所需的時間,no_change
pid,dsEdit.pid.deadTimeMinSlopeChangeAllowed,停止時間最小允許坡度變化,停止時間最小允許坡度變化,no_change
pid,dsEdit.pid.deadTimeMinAcceptableCurveFit,死時間最小可接受的曲線適合,死時間最小可接受的曲線適合,no_change
pid,dsEdit.pid.deadTimeFilterWindowSize,死時間過濾窗口大小,死時間過濾窗口大小,no_change
pid,dsEdit.pid.riseTimeCurvePid,上升時間曲線,上升時間曲線,no_change
pid,dsEdit.pid.riseTimePolynomialGuess,上升時間多項式猜測,上升時間多項式猜測,no_change
pid,dsEdit.pid.riseTimeMinSamplesRequired,需要的最小樣品上升時間,需要的最小樣品上升時間,no_change
pid,dsEdit.pid.riseTimeMinSlopeChangeAllowed,上升時間允許最小坡度變化,上升時間允許最小坡度變化,no_change
pid,dsEdit.pid.riseTimeMinAcceptableCurveFit,上升時間最小可接受的曲線擬合,上升時間最小可接受的曲線擬合,no_change
pid,dsEdit.pid.riseTimeFilterWindowSize,上升時間過濾窗口大小,上升時間過濾窗口大小,no_change
pid,dsEdit.pid.settleTimeCurvePid,安定時間曲線,安定時間曲線,no_change
pid,dsEdit.pid.settleTimePolynomialGuess,解決時間多項式猜測,解決時間多項式猜測,no_change
pid,dsEdit.pid.settleTimeMinSamplesRequired,定居時間最小樣品,定居時間最小樣品,no_change
pid,dsEdit.pid.settleTimeMinSlopeChangeAllowed,定居時間最小的坡度更改允許,定居時間最小的坡度更改允許,no_change
pid,dsEdit.pid.settleTimeMinAcceptableCurveFit,結算最小可接受的曲線擬合時間,結算最小可接受的曲線擬合時間,no_change
pid,dsEdit.pid.settleTimeFilterWindowSize,結算時間過濾窗口尺寸,結算時間過濾窗口尺寸,no_change
pid,dsEdit.pid.steadyStateCurvePid,穩態曲線,穩態曲線,no_change
pid,dsEdit.pid.steadyStatePolynomialGuess,穩態多項式猜測,穩態多項式猜測,no_change
pid,dsEdit.pid.steadyStateMinSamplesRequired,穩態最小樣品,穩態最小樣品,no_change
pid,dsEdit.pid.steadyStateMinSlopeChangeAllowed,穩態最小坡度允許變化,穩態最小坡度允許變化,no_change
pid,dsEdit.pid.steadyStateMinAcceptableCurveFit,穩態最小可接受的曲線擬合,穩態最小可接受的曲線擬合,no_change
pid,dsEdit.pid.steadyStateFilterWindowSize,穩態濾波器窗口尺寸,穩態濾波器窗口尺寸,no_change
pid,dsEdit.pid.discoveryTool,系統分析工具,系統分析工具,no_change
pid,dsEdit.pid.advancedOptions,高級選項,高級選項,no_change
pid,dsEdit.pid.steadyStateWaitDetectionSettings,穩態等待檢測設定,穩態等待檢測設定,no_change
pid,dsEdit.pid.deadTimeDetectionSettings,死時間檢測設定,死時間檢測設定,no_change
pid,dsEdit.pid.riseTimeDetectionSettings,上升時間檢測設定,上升時間檢測設定,no_change
pid,dsEdit.pid.settleTimeDetectionSettings,解決時間檢測設定,解決時間檢測設定,no_change
pid,dsEdit.pid.steadyStateDetectionSettings,穩態檢測設定,穩態檢測設定,no_change
pid,dsEdit.pid.loadDiscoveryData,載入發現資料,載入發現資料,no_change
pid,dsEdit.pid.saveDiscoveryData,保存當前發現資料,保存當前發現資料,no_change
pid,dsEdit.pid.discoveryDataSaved,當前的發現資料已保存，並且在發現完成後將自動保存。,當前的發現資料已保存，並且在發現完成後將自動保存。,no_change
pid,dsEdit.pid.discoveryDataNotSaved,發現資料無法保存，資料來源是否執行？,發現資料無法保存，資料來源是否執行？,no_change
pid,dsEdit.pid.noDataAvailable,發現資料僅在控制器處於發現模式時可用。,發現資料僅在控制器處於發現模式時可用。,no_change
pid,dsEdit.pid.systemStepResponse,系統步長響應,系統步長響應,no_change
pid,pid.state.off,離開,離開,no_change
pid,pid.state.discovery,發現,發現,no_change
pid,pid.state.tuning,調諧,調諧,no_change
pid,pid.state.running,執行,執行,no_change
pid,pid.proportional.name,比例尺度,比例尺度,no_change
pid,pid.integral.name,整體時間,整體時間,no_change
pid,pid.derivative.name,派生時間,派生時間,no_change
pid,pid.setpoint.name,設定點,設定點,no_change
pid,pid.output.name,控制器輸出 /系統輸入,控制器輸出 /系統輸入,no_change
pid,pid.input.name,系統輸出 /調解器輸入,系統輸出 /調解器輸入,no_change
pid,pid.mode.name,控制器模式,控制器模式,no_change
pid,pid.timeConstant.name,系統時間常數,系統時間常數,no_change
pid,pid.deadTime.name,系統死時間,系統死時間,no_change
pid,pid.modelGain.name,系統增益,系統增益,no_change
pid,pid.normalizedSlope.name,系統標準化坡度,系統標準化坡度,no_change
pid,pid.steadyStateWaitCurve.name,穩態等待曲線,穩態等待曲線,no_change
pid,pid.deadTimeCurve.name,死時間曲線,死時間曲線,no_change
pid,pid.riseTimeCurve.name,上升時間曲線,上升時間曲線,no_change
pid,pid.settleTimeCurve.name,解決時間曲線,解決時間曲線,no_change
pid,pid.steadyStateCurve.name,穩態曲線,穩態曲線,no_change
pid,pid.setpoint.message,由{0}設定,由{0}設定,no_change
pid,pid.setpoint.recursiveFailure,資料來源的設定點期間的遞歸失敗{0},資料來源的設定點期間的遞歸失敗{0},no_change
pid,pid.validate.belowOutputLowLimit,不能低於輸出低限,不能低於輸出低限,no_change
pid,pid.validate.aboveOutputLowLimit,不能超過輸出高限,不能超過輸出高限,no_change
pid,pid.emport.error.missing,缺少''{0}'',缺少''{0}'',no_change
pid,pid.event.pointNotAvailable,資料點不可用：{0},資料點不可用：{0},no_change
pid,pid.event.pointNotAvailableBecause,資料點不可用：{0}，因為{1},資料點不可用：{0}，因為{1},no_change
pid,pid.event.startupFailed,PID資料來源無法啟動：{0},PID資料來源無法啟動：{0},no_change
pid,pid.event.pointSetFailure,點集失敗,點集失敗,no_change
pid,pid.event.discoveryAutoShutoff,發現由於系統到達設定點而導致的自動關閉，減少發現輸出或增加設定點,發現由於系統到達設定點而導致的自動關閉，減少發現輸出或增加設定點,no_change
pid,pid.event.discoveryToRunning,在發現模式完成後，模式更改為執行,在發現模式完成後，模式更改為執行,no_change
pid,pid.event.modeChange,模式自動更改,模式自動更改,no_change
pid,pid.event.noValueSet,沒有值設定的值,沒有值設定的值,no_change
pid,pid.dox.pidDS,PID資料來源屬性,PID資料來源屬性,no_change
pid,pid.dox.pidPP,PID點屬性,PID點屬性,no_change
pid,pid.dox.pidDiscovery,PID發現工具,PID發現工具,no_change
pointLinks,point-links.description,用於建立和編輯鏈接的頁面，並通過可選的腳本轉換來建立和編輯鏈接,用於建立和編輯鏈接的頁面，並通過可選的腳本轉換來建立和編輯鏈接,no_change
pointLinks,annotation.pointLink,用XID''{0}''按點設定的點鏈接,用XID''{0}''按點設定的點鏈接,no_change
pointLinks,js.disabledPointLink,禁用點鏈接,禁用點鏈接,no_change
pointLinks,dox.pointLinks,點鏈接,點鏈接,no_change
pointLinks,emport.pointLink.prefix,點鏈接''{0}''：{1},點鏈接''{0}''：{1},no_change
pointLinks,events.editPointLink,編輯點鏈接,編輯點鏈接,no_change
pointLinks,header.pointLinks,點鏈接,點鏈接,no_change
pointLinks,pointLinks.pointLinks,點鏈接,點鏈接,no_change
pointLinks,pointLinks.pointLink,點鏈接,點鏈接,no_change
pointLinks,pointLinks.details,點鏈接詳細資訊,點鏈接詳細資訊,no_change
pointLinks,pointLinks.source,源點,源點,no_change
pointLinks,pointLinks.target,目標點,目標點,no_change
